26.0,27951.0,85,,US
37.0,27964.0,91,Virginie Boone,US
30.0,27977.0,91,Virginie Boone,US
24.0,27990.0,86,Matt Kettmann,US
13.0,28003.0,86,Lauren Buzzeo,South Africa
12.0,28016.0,86,Matt Kettmann,US
52.0,28029.0,86,Virginie Boone,US
23.0,28042.0,86,Kerin O’Keefe,Italy
185.0,28055.0,90,,US
15.0,28068.0,88,Roger Voss,France
20.0,28081.0,88,,US
75.0,28094.0,94,Virginie Boone,US
65.0,28120.0,90,Joe Czerwinski,Australia
40.0,28133.0,90,,US
15.0,28146.0,90,Paul Gregutt,US
53.0,28159.0,90,Kerin O’Keefe,Italy
28.0,28172.0,90,Paul Gregutt,US
70.0,28185.0,92,Joe Czerwinski,Australia
42.0,28198.0,91,Paul Gregutt,US
99.0,28601.0,90,,Italy
22.0,28614.0,90,Joe Czerwinski,New Zealand
45.0,28627.0,90,Paul Gregutt,US
70.0,28640.0,96,,US
13.0,28653.0,85,Paul Gregutt,US
15.0,28666.0,85,Roger Voss,France
28.0,28679.0,86,Joe Czerwinski,Germany
20.0,28692.0,86,Roger Voss,France
15.0,28705.0,87,Roger Voss,France
13.0,28718.0,86,Lauren Buzzeo,France
12.0,28731.0,84,,US
10.0,28744.0,84,Michael Schachner,Spain
23.0,28757.0,91,Anne Krebiehl MW,Austria
55.0,28770.0,91,Virginie Boone,US
24.0,28783.0,88,Anna Lee C. Iijima,Germany
47.0,28796.0,88,Virginie Boone,US
19.0,28809.0,88,Paul Gregutt,US
17.0,28822.0,85,Lauren Buzzeo,South Africa
12.0,28835.0,84,Michael Schachner,Chile
10.0,28848.0,86,Kerin O’Keefe,Italy
28.0,28861.0,86,Sean P. Sullivan,US
25.0,28874.0,87,Anna Lee C. Iijima,US
15.0,28887.0,87,Joe Czerwinski,New Zealand
7.0,28900.0,83,,US
10.0,28913.0,83,Michael Schachner,Spain
17.0,28926.0,82,Michael Schachner,Spain
80.0,28939.0,90,Virginie Boone,US
40.0,28952.0,90,Anna Lee C. Iijima,Germany
19.0,28965.0,86,Michael Schachner,Argentina
16.0,28978.0,86,Michael Schachner,Spain
28.0,28991.0,84,Sean P. Sullivan,US
45.0,29004.0,84,Roger Voss,France
18.0,29017.0,87,,US
35.0,29043.0,90,Lauren Buzzeo,Israel
27.0,29056.0,90,,US
17.0,29069.0,86,Michael Schachner,Spain
30.0,29082.0,90,Sean P. Sullivan,US
34.0,29095.0,90,Sean P. Sullivan,US
22.0,29108.0,90,Virginie Boone,US
115.0,29121.0,89,Kerin O’Keefe,Italy
19.0,29134.0,89,Anna Lee C. Iijima,Germany
45.0,29147.0,92,Michael Schachner,Spain
65.0,29160.0,92,,Italy
19.0,29173.0,85,Virginie Boone,US
19.0,29186.0,85,Roger Voss,France
20.0,29199.0,91,Paul Gregutt,US
26.0,29212.0,91,Roger Voss,France
36.0,29225.0,92,Joe Czerwinski,Australia
65.0,29238.0,92,Paul Gregutt,US
25.0,29251.0,91,Kerin O’Keefe,Italy
30.0,29264.0,90,Paul Gregutt,US
32.0,29277.0,90,Anna Lee C. Iijima,Germany
18.0,29303.0,89,Sean P. Sullivan,US
18.0,29329.0,92,Roger Voss,Portugal
19.0,29342.0,87,Kerin O’Keefe,Italy
20.0,29355.0,87,Roger Voss,France
32.0,29368.0,87,Virginie Boone,US
78.0,29381.0,93,Virginie Boone,US
60.0,29394.0,93,Virginie Boone,US
23.0,29407.0,88,Anne Krebiehl MW,France
36.0,29420.0,88,Jim Gordon,US
14.0,29446.0,85,Joe Czerwinski,France
10.0,29459.0,85,,US
19.0,29472.0,88,Michael Schachner,Chile
37.0,29485.0,89,Anne Krebiehl MW,Austria
79.0,29901.0,94,Sean P. Sullivan,US
13.0,29914.0,86,Kerin O’Keefe,Italy
44.0,29927.0,86,Virginie Boone,US
14.0,29940.0,85,Roger Voss,Portugal
50.0,29953.0,93,Roger Voss,Portugal
60.0,29966.0,93,Matt Kettmann,US
29.0,29979.0,85,Michael Schachner,Chile
21.0,29992.0,85,Susan Kostrzewa,Greece
50.0,30005.0,91,Sean P. Sullivan,US
28.0,30018.0,91,Sean P. Sullivan,US
36.0,30031.0,90,Kerin O’Keefe,Italy
75.0,30044.0,90,Virginie Boone,US
18.0,30070.0,85,Roger Voss,Portugal
15.0,30083.0,87,Paul Gregutt,US
55.0,30096.0,87,,US
250.0,30109.0,98,Virginie Boone,US
330.0,30122.0,95,Roger Voss,France
64.0,30135.0,94,Matt Kettmann,US
15.0,30148.0,87,,US
42.0,30161.0,92,Virginie Boone,US
60.0,30174.0,92,Michael Schachner,Argentina
62.0,30187.0,92,Anne Krebiehl MW,France
65.0,30200.0,90,,US
45.0,30213.0,89,,US
13.0,30226.0,86,,Italy
14.0,30239.0,86,Roger Voss,Portugal
40.0,30252.0,86,,US
34.0,30265.0,86,,US
25.0,30278.0,87,Roger Voss,France
24.0,30291.0,87,,US
19.0,30304.0,87,,Italy
9.0,30317.0,85,Michael Schachner,Spain
14.0,30330.0,85,Roger Voss,France
12.0,30343.0,88,Roger Voss,France
12.0,30356.0,88,Sean P. Sullivan,US
56.0,30369.0,91,Roger Voss,France
72.0,30382.0,91,Roger Voss,France
13.0,30395.0,87,Michael Schachner,Chile
13.0,30408.0,87,Kerin O’Keefe,Italy
60.0,30421.0,87,Virginie Boone,US
28.0,30434.0,87,Paul Gregutt,US
14.0,30447.0,86,Kerin O’Keefe,Italy
18.0,30460.0,83,,US
21.0,30473.0,90,Anne Krebiehl MW,France
15.0,30486.0,90,Michael Schachner,Argentina
13.0,30499.0,90,Roger Voss,Portugal
45.0,30512.0,90,,US
10.0,30525.0,88,Michael Schachner,Argentina
13.0,30538.0,88,Roger Voss,Portugal
24.0,30551.0,88,Paul Gregutt,US
15.0,30564.0,88,Michael Schachner,Spain
18.0,30577.0,88,Joe Czerwinski,New Zealand
95.0,30616.0,87,Kerin O’Keefe,Italy
20.0,30629.0,87,Matt Kettmann,US
19.0,30642.0,84,Michael Schachner,Argentina
50.0,30655.0,85,,US
7.0,30668.0,85,,US
20.0,30681.0,85,Paul Gregutt,US
10.0,30694.0,85,Paul Gregutt,US
70.0,30707.0,88,Roger Voss,France
32.0,30720.0,88,Jim Gordon,US
11.0,30733.0,85,Michael Schachner,Argentina
15.0,30746.0,85,,Italy
15.0,30759.0,86,Lauren Buzzeo,Israel
10.0,30772.0,86,,Italy
40.0,30785.0,92,Virginie Boone,US
43.0,30798.0,92,Matt Kettmann,US
105.0,31201.0,93,,US
68.0,31214.0,93,Paul Gregutt,US
40.0,31227.0,90,Matt Kettmann,US
10.0,31240.0,84,,Italy
11.0,31253.0,84,,Italy
18.0,31266.0,91,Virginie Boone,US
39.0,31279.0,91,Matt Kettmann,US
30.0,31292.0,91,Virginie Boone,US
40.0,31305.0,90,,Italy
12.0,31318.0,87,Jim Gordon,US
24.0,31331.0,86,Carrie Dykes,US
45.0,31357.0,92,Michael Schachner,Spain
25.0,31370.0,92,,US
13.0,31383.0,88,Roger Voss,Portugal
40.0,31396.0,88,Virginie Boone,US
95.0,31409.0,95,Anna Lee C. Iijima,Germany
82.0,31422.0,95,Matt Kettmann,US
15.0,31435.0,88,Roger Voss,France
18.0,31448.0,88,Paul Gregutt,US
14.0,31461.0,88,Roger Voss,France
38.0,31474.0,92,Virginie Boone,US
75.0,31487.0,92,Sean P. Sullivan,US
35.0,31500.0,89,Anne Krebiehl MW,Austria
35.0,31513.0,89,Paul Gregutt,US
35.0,31526.0,84,,US
50.0,31539.0,84,,US
45.0,31552.0,90,Roger Voss,France
28.0,31565.0,90,Sean P. Sullivan,US
25.0,31578.0,90,Michael Schachner,Argentina
26.0,31591.0,90,Paul Gregutt,US
37.0,31604.0,90,Virginie Boone,US
17.0,31617.0,89,Kerin O’Keefe,Italy
24.0,31630.0,89,Roger Voss,France
20.0,31643.0,85,,US
35.0,31656.0,89,Kerin O’Keefe,Italy
16.0,31669.0,89,Anna Lee C. Iijima,US
21.0,31682.0,82,,US
20.0,31695.0,81,,US
12.0,31708.0,88,Joe Czerwinski,France
14.0,31721.0,88,,US
7.0,31734.0,87,Roger Voss,Portugal
25.0,31747.0,91,Roger Voss,France
54.0,31760.0,91,Paul Gregutt,US
40.0,31773.0,89,Paul Gregutt,US
39.0,31786.0,89,Kerin O’Keefe,Italy
21.0,31799.0,87,,US
40.0,31812.0,90,Virginie Boone,US
39.0,31825.0,90,Roger Voss,France
22.0,31838.0,90,Mike DeSimone,Israel
35.0,31851.0,86,Michael Schachner,Spain
17.0,31864.0,86,Michael Schachner,Spain
21.0,31877.0,87,,US
29.0,31890.0,87,,Italy
80.0,31903.0,85,,US
75.0,31916.0,84,,US
45.0,31929.0,90,,US
39.0,31955.0,93,Paul Gregutt,US
55.0,31968.0,90,Paul Gregutt,US
30.0,31981.0,89,Paul Gregutt,US
20.0,31994.0,89,Joe Czerwinski,New Zealand
110.0,32007.0,94,,US
48.0,32020.0,94,,US
25.0,32033.0,91,Jim Gordon,US
25.0,32046.0,91,Roger Voss,Portugal
15.0,32059.0,88,Roger Voss,France
65.0,32072.0,88,,US
33.0,32085.0,89,Paul Gregutt,US
20.0,32098.0,89,Kerin O’Keefe,Italy
75.0,32501.0,94,,US
32.0,32514.0,84,Susan Kostrzewa,Greece
9.0,32527.0,84,Joe Czerwinski,France
80.0,32540.0,93,,Italy
245.0,32553.0,92,,Italy
16.0,32566.0,86,Kerin O’Keefe,Italy
16.0,32579.0,86,Roger Voss,France
12.0,32592.0,87,Michael Schachner,Chile
18.0,32605.0,87,Kerin O’Keefe,Italy
26.0,32618.0,87,,US
16.0,32631.0,87,,US
12.0,32644.0,87,,Italy
13.0,32657.0,87,Roger Voss,France
30.0,32683.0,87,Paul Gregutt,US
17.0,32696.0,90,Roger Voss,Portugal
24.0,32709.0,90,Roger Voss,Portugal
50.0,32722.0,89,Virginie Boone,US
29.0,32735.0,90,Michael Schachner,Chile
45.0,32748.0,90,Paul Gregutt,US
35.0,32761.0,84,Roger Voss,France
15.0,32774.0,84,Michael Schachner,Argentina
26.0,32787.0,90,Virginie Boone,US
66.0,32800.0,90,Matt Kettmann,US
17.0,32813.0,87,Michael Schachner,Spain
18.0,32826.0,87,Roger Voss,Portugal
15.0,32839.0,87,Roger Voss,Portugal
25.0,32852.0,89,Michael Schachner,Argentina
14.0,32865.0,89,Michael Schachner,Spain
59.0,32878.0,92,,US
80.0,32891.0,92,Roger Voss,Austria
105.0,32904.0,91,Virginie Boone,US
24.0,32917.0,88,Roger Voss,Austria
13.0,32930.0,88,,US
15.0,32943.0,87,Susan Kostrzewa,South Africa
15.0,32956.0,87,,US
18.0,32969.0,90,Paul Gregutt,US
17.0,32982.0,90,Michael Schachner,Spain
18.0,32995.0,85,Paul Gregutt,US
10.0,33008.0,85,Michael Schachner,Argentina
40.0,33021.0,84,,US
28.0,33034.0,87,,US
23.0,33047.0,87,Matt Kettmann,US
19.0,33073.0,88,Matt Kettmann,US
20.0,33086.0,88,Jim Gordon,US
39.0,33099.0,88,Sean P. Sullivan,US
12.0,33112.0,84,Lauren Buzzeo,South Africa
65.0,33125.0,84,,US
11.0,33138.0,85,Joe Czerwinski,France
13.0,33151.0,85,Matt Kettmann,US
24.0,33164.0,87,Matt Kettmann,US
18.0,33177.0,87,Matt Kettmann,US
80.0,33190.0,90,Paul Gregutt,US
350.0,33203.0,90,Kerin O’Keefe,Italy
10.0,33229.0,85,Joe Czerwinski,Australia
84.0,33242.0,92,Roger Voss,France
230.0,33268.0,92,Roger Voss,France
55.0,33281.0,87,Matt Kettmann,US
13.0,33294.0,87,Anna Lee C. Iijima,Germany
56.0,33307.0,85,,US
12.0,33320.0,84,Michael Schachner,Spain
25.0,33333.0,84,,US
10.0,33346.0,84,,US
26.0,33359.0,88,Kerin O’Keefe,Italy
15.0,33372.0,87,Roger Voss,France
150.0,33385.0,97,Michael Schachner,Spain
39.0,33398.0,95,Paul Gregutt,US
45.0,33801.0,93,Matt Kettmann,US
80.0,33814.0,93,Virginie Boone,US
42.0,33827.0,88,Joe Czerwinski,France
18.0,33866.0,87,Virginie Boone,US
10.0,33879.0,86,Virginie Boone,US
25.0,33892.0,89,Jim Gordon,US
50.0,33905.0,89,Kerin O’Keefe,Italy
30.0,33931.0,86,Jim Gordon,US
25.0,33944.0,88,Roger Voss,France
68.0,33957.0,88,Roger Voss,France
14.0,33983.0,85,Michael Schachner,US
10.0,33996.0,83,Michael Schachner,US
60.0,34009.0,91,,Italy
26.0,34022.0,90,,US
29.0,34035.0,87,Kerin O’Keefe,Italy
28.0,34048.0,89,Matt Kettmann,US
32.0,34061.0,88,Kerin O’Keefe,Italy
17.0,34074.0,88,Joe Czerwinski,New Zealand
14.0,34087.0,84,Michael Schachner,Chile
45.0,34100.0,93,Virginie Boone,US
70.0,34126.0,90,,US
22.0,34139.0,90,,US
12.0,34152.0,84,Michael Schachner,Argentina
14.0,34165.0,84,,US
7.0,34178.0,85,Roger Voss,Portugal
10.0,34191.0,85,Sean P. Sullivan,US
34.0,34204.0,86,Paul Gregutt,US
14.0,34217.0,86,Roger Voss,Portugal
36.0,34243.0,88,Virginie Boone,US
44.0,34256.0,94,Anne Krebiehl MW,France
68.0,34269.0,94,Jim Gordon,US
50.0,34282.0,94,Roger Voss,France
14.0,34295.0,85,Kerin O’Keefe,Italy
20.0,34308.0,85,Michael Schachner,Chile
40.0,34321.0,84,Virginie Boone,US
13.0,34334.0,84,Roger Voss,France
13.0,34360.0,88,Paul Gregutt,US
44.0,34373.0,88,,Italy
49.0,34399.0,91,,US
40.0,34412.0,91,Michael Schachner,Argentina
21.0,34425.0,89,Matt Kettmann,US
30.0,34438.0,89,Roger Voss,Portugal
15.0,34451.0,87,,US
20.0,34464.0,87,Michael Schachner,Chile
20.0,34477.0,88,Roger Voss,France
18.0,34490.0,88,Kerin O’Keefe,Italy
78.0,34503.0,97,,US
9.0,34516.0,83,Michael Schachner,Chile
22.0,34529.0,83,,US
40.0,34542.0,92,,US
25.0,34555.0,92,,US
18.0,34568.0,89,Michael Schachner,Spain
24.0,34581.0,90,Virginie Boone,US
15.0,34594.0,90,Anne Krebiehl MW,Austria
31.0,34607.0,90,Michael Schachner,Spain
20.0,34620.0,91,Kerin O’Keefe,Italy
35.0,34633.0,91,Roger Voss,Portugal
165.0,34646.0,94,Michael Schachner,Spain
75.0,34659.0,93,Matt Kettmann,US
70.0,34672.0,92,Roger Voss,France
70.0,34685.0,92,Matt Kettmann,US
50.0,34698.0,92,Jim Gordon,US
27.0,35101.0,87,,US
39.0,35114.0,91,Joe Czerwinski,New Zealand
89.0,35127.0,91,Virginie Boone,US
25.0,35140.0,86,,US
30.0,35153.0,86,,US
20.0,35166.0,90,Michael Schachner,Chile
25.0,35179.0,90,Anne Krebiehl MW,Austria
90.0,35192.0,91,Virginie Boone,US
45.0,35205.0,91,Matt Kettmann,US
38.0,35218.0,91,Jim Gordon,US
20.0,35231.0,83,,US
12.0,35244.0,83,Kerin O’Keefe,Italy
28.0,35257.0,82,Virginie Boone,US
15.0,35270.0,81,Michael Schachner,Spain
22.0,35296.0,84,,US
35.0,35309.0,85,Matt Kettmann,US
16.0,35322.0,85,Roger Voss,France
59.0,35335.0,93,Roger Voss,France
79.0,35348.0,92,Roger Voss,France
85.0,35361.0,92,Virginie Boone,US
60.0,35374.0,92,Virginie Boone,US
22.0,35387.0,92,Roger Voss,France
40.0,35400.0,92,Roger Voss,France
43.0,35413.0,88,Roger Voss,France
16.0,35426.0,88,,Italy
22.0,35439.0,91,Anna Lee C. Iijima,Germany
32.0,35452.0,91,Anne Krebiehl MW,Austria
85.0,35465.0,90,Paul Gregutt,US
26.0,35478.0,90,Roger Voss,Portugal
235.0,35517.0,99,Kerin O’Keefe,Italy
30.0,35530.0,87,Kerin O’Keefe,Italy
18.0,35543.0,87,Anna Lee C. Iijima,Germany
55.0,35556.0,91,Michael Schachner,Spain
23.0,35569.0,91,,US
35.0,35582.0,91,,US
70.0,35595.0,91,Michael Schachner,Spain
30.0,35608.0,91,Sean P. Sullivan,US
44.0,35621.0,91,Roger Voss,France
32.0,35634.0,88,Michael Schachner,Spain
20.0,35647.0,88,Roger Voss,France
20.0,35660.0,88,Jim Gordon,US
78.0,35673.0,92,Anne Krebiehl MW,Austria
88.0,35686.0,92,Virginie Boone,US
26.0,35699.0,90,Michael Schachner,Spain
16.0,35712.0,90,Roger Voss,Portugal
35.0,35738.0,91,Paul Gregutt,US
24.0,35751.0,86,,US
12.0,35764.0,86,Michael Schachner,Spain
23.0,35803.0,89,Anna Lee C. Iijima,US
48.0,35816.0,88,Roger Voss,France
30.0,35829.0,88,,US
14.0,35868.0,87,,US
18.0,35881.0,87,,Italy
30.0,35894.0,91,Virginie Boone,US
32.0,35907.0,91,Anne Krebiehl MW,Austria
48.0,35920.0,91,Virginie Boone,US
55.0,35933.0,91,Kerin O’Keefe,Italy
35.0,35946.0,91,Sean P. Sullivan,US
49.0,35959.0,93,,US
70.0,35972.0,91,Kerin O’Keefe,Italy
62.0,35985.0,91,Virginie Boone,US
39.0,35998.0,91,Jim Gordon,US
50.0,36401.0,87,,US
24.0,36414.0,87,,US
35.0,36427.0,88,Matt Kettmann,US
25.0,36440.0,88,Sean P. Sullivan,US
22.0,36453.0,85,Virginie Boone,US
11.0,36466.0,85,Michael Schachner,Argentina
25.0,36479.0,85,Roger Voss,France
60.0,36492.0,94,,US
14.0,36505.0,83,Roger Voss,France
11.0,36518.0,82,Michael Schachner,Argentina
1000.0,36531.0,97,Roger Voss,Portugal
15.0,36544.0,84,Anna Lee C. Iijima,US
15.0,36557.0,90,Kerin O’Keefe,Italy
20.0,36570.0,90,Paul Gregutt,US
30.0,36583.0,90,Anne Krebiehl MW,Austria
60.0,36596.0,92,Kerin O’Keefe,Italy
35.0,36609.0,92,Roger Voss,France
32.0,36622.0,91,Sean P. Sullivan,US
18.0,36635.0,91,Jim Gordon,US
85.0,36648.0,92,Virginie Boone,US
65.0,36661.0,92,Paul Gregutt,US
130.0,36674.0,92,Virginie Boone,US
32.0,36687.0,91,Michael Schachner,Argentina
70.0,36700.0,91,Mike DeSimone,Israel
15.0,36713.0,84,,Italy
10.0,36726.0,84,Michael Schachner,Argentina
10.0,36739.0,85,Virginie Boone,US
38.0,36752.0,85,Paul Gregutt,US
22.0,36765.0,86,Michael Schachner,Spain
34.0,36791.0,85,,US
12.0,36804.0,85,Roger Voss,France
18.0,36830.0,89,Kerin O’Keefe,Italy
25.0,36843.0,86,Lauren Buzzeo,Israel
17.0,36856.0,86,,US
12.0,36869.0,87,Roger Voss,France
49.0,36882.0,87,Carrie Dykes,US
10.0,36895.0,88,Anna Lee C. Iijima,Germany
25.0,36908.0,88,Roger Voss,France
14.0,36921.0,88,Roger Voss,Portugal
35.0,36934.0,94,Anne Krebiehl MW,Austria
50.0,36947.0,93,Kerin O’Keefe,Italy
49.0,36960.0,88,Roger Voss,France
16.0,36973.0,88,Michael Schachner,Argentina
62.0,36986.0,93,Michael Schachner,Italy
45.0,36999.0,92,,US
48.0,37025.0,93,Roger Voss,Portugal
48.0,37038.0,92,,US
20.0,37051.0,85,,US
15.0,37064.0,88,Joe Czerwinski,New Zealand
33.0,37077.0,88,,US
15.0,37090.0,87,Jim Gordon,US
13.0,37103.0,87,Lauren Buzzeo,South Africa
28.0,37116.0,91,Jim Gordon,US
48.0,37129.0,91,Matt Kettmann,US
12.0,37142.0,85,Roger Voss,France
15.0,37155.0,85,Jim Gordon,US
14.0,37168.0,85,Roger Voss,France
34.0,37181.0,91,,US
28.0,37194.0,88,Jim Gordon,US
50.0,37207.0,88,Kerin O’Keefe,Italy
38.0,37220.0,88,Sean P. Sullivan,US
24.0,37233.0,90,Virginie Boone,US
30.0,37246.0,90,Jim Gordon,US
23.0,37259.0,88,Virginie Boone,US
25.0,37272.0,88,Matt Kettmann,US
30.0,37285.0,91,Jim Gordon,US
33.0,37298.0,91,Anne Krebiehl MW,France
20.0,37701.0,85,,US
30.0,37714.0,85,,US
65.0,37727.0,93,Matt Kettmann,US
53.0,37740.0,93,Roger Voss,France
9.0,37753.0,87,Michael Schachner,Spain
20.0,37766.0,86,Paul Gregutt,US
38.0,37779.0,87,,US
42.0,37792.0,85,Sean P. Sullivan,US
9.0,37805.0,85,Roger Voss,France
22.0,37831.0,93,,US
40.0,37844.0,89,,Italy
12.0,37857.0,89,Roger Voss,Portugal
28.0,37870.0,93,Roger Voss,France
55.0,37883.0,93,,US
9.0,37896.0,85,Michael Schachner,Chile
8.0,37909.0,84,Michael Schachner,Chile
42.0,37922.0,91,,Italy
22.0,37935.0,91,Michael Schachner,Chile
68.0,37948.0,85,Michael Schachner,Peru
12.0,37961.0,85,Roger Voss,France
125.0,37974.0,92,Virginie Boone,US
60.0,37987.0,92,Matt Kettmann,US
34.0,38000.0,92,Matt Kettmann,US
42.0,38013.0,87,,US
25.0,38026.0,90,Matt Kettmann,US
75.0,38039.0,90,Michael Schachner,Argentina
60.0,38052.0,90,Roger Voss,France
50.0,38065.0,89,,Australia
12.0,38078.0,89,Joe Czerwinski,US
15.0,38091.0,89,Roger Voss,France
45.0,38104.0,89,,US
35.0,38117.0,90,Michael Schachner,Spain
32.0,38130.0,90,Virginie Boone,US
40.0,38143.0,91,Anna Lee C. Iijima,Germany
25.0,38156.0,91,Anna Lee C. Iijima,Germany
35.0,38169.0,87,Paul Gregutt,US
60.0,38195.0,94,Paul Gregutt,US
35.0,38208.0,94,Michael Schachner,Spain
18.0,38221.0,90,,US
17.0,38234.0,89,Michael Schachner,Chile
36.0,38247.0,89,Matt Kettmann,US
34.0,38273.0,90,Anna Lee C. Iijima,Germany
19.0,38286.0,90,Michael Schachner,Spain
40.0,38299.0,91,Roger Voss,France
48.0,38312.0,90,,Italy
15.0,38325.0,87,Roger Voss,France
35.0,38338.0,87,Matt Kettmann,US
15.0,38351.0,87,Michael Schachner,Argentina
18.0,38364.0,90,Roger Voss,Portugal
60.0,38377.0,90,Paul Gregutt,US
65.0,38403.0,84,Virginie Boone,US
200.0,38416.0,94,Virginie Boone,US
65.0,38429.0,93,Matt Kettmann,US
40.0,38442.0,93,Kerin O’Keefe,Italy
48.0,38455.0,93,Jim Gordon,US
20.0,38468.0,85,,US
25.0,38494.0,85,Roger Voss,France
120.0,38507.0,89,Kerin O’Keefe,Italy
40.0,38520.0,89,Roger Voss,France
59.0,38533.0,92,Roger Voss,Italy
90.0,38546.0,91,Michael Schachner,Italy
55.0,38559.0,89,,US
32.0,38572.0,87,,Italy
10.0,38585.0,86,,Italy
80.0,38598.0,88,Joe Czerwinski,Australia
9.0,39001.0,85,Roger Voss,Portugal
20.0,39014.0,85,Roger Voss,France
14.0,39027.0,85,Roger Voss,France
11.0,39040.0,87,Lauren Buzzeo,France
20.0,39053.0,87,Virginie Boone,US
85.0,39066.0,95,Virginie Boone,US
52.0,39079.0,94,Roger Voss,France
20.0,39092.0,91,Anne Krebiehl MW,France
19.0,39105.0,91,Michael Schachner,Spain
23.0,39118.0,89,Roger Voss,France
40.0,39131.0,89,Roger Voss,France
90.0,39157.0,88,Virginie Boone,US
23.0,39170.0,88,Roger Voss,France
39.0,39183.0,88,Kerin O’Keefe,Italy
70.0,39196.0,88,Virginie Boone,US
32.0,39209.0,89,Sean P. Sullivan,US
46.0,39222.0,89,Kerin O’Keefe,Italy
30.0,39235.0,89,Jim Gordon,US
25.0,39248.0,87,Virginie Boone,US
19.0,39261.0,87,,Italy
40.0,39274.0,91,Joe Czerwinski,France
320.0,39287.0,99,,Italy
60.0,39300.0,95,,Italy
36.0,39313.0,94,Matt Kettmann,US
175.0,39326.0,94,Virginie Boone,US
75.0,39339.0,87,Joe Czerwinski,Australia
16.0,39352.0,87,Roger Voss,France
30.0,39365.0,91,,Australia
32.0,39378.0,91,Roger Voss,France
85.0,39391.0,92,Roger Voss,France
29.0,39404.0,92,Jim Gordon,US
64.0,39417.0,92,Matt Kettmann,US
13.0,39443.0,90,,US
50.0,39469.0,93,Roger Voss,Austria
19.0,39482.0,90,,US
15.0,39495.0,83,Roger Voss,France
21.0,39508.0,82,Paul Gregutt,US
10.0,39521.0,87,Michael Schachner,Spain
12.0,39534.0,87,Michael Schachner,Spain
14.0,39547.0,87,,Italy
36.0,39560.0,88,,US
29.0,39573.0,88,Paul Gregutt,US
75.0,39586.0,88,,Italy
11.0,39599.0,88,Anna Lee C. Iijima,Romania
78.0,39625.0,92,Michael Schachner,Spain
35.0,39638.0,91,Matt Kettmann,US
40.0,39651.0,92,Paul Gregutt,US
28.0,39664.0,93,Paul Gregutt,US
60.0,39677.0,93,Roger Voss,Portugal
89.0,39690.0,93,Roger Voss,France
13.0,39703.0,87,Kerin O’Keefe,Italy
35.0,39716.0,87,Paul Gregutt,US
70.0,39742.0,88,Kerin O’Keefe,Italy
17.0,39755.0,85,Michael Schachner,Chile
20.0,39768.0,84,,US
18.0,39781.0,87,Paul Gregutt,US
12.0,39794.0,87,,US
12.0,39807.0,87,Lauren Buzzeo,South Africa
16.0,39820.0,90,,US
28.0,39833.0,90,,US
30.0,39846.0,87,Sean P. Sullivan,US
22.0,39859.0,87,Anna Lee C. Iijima,US
35.0,39872.0,84,,US
9.0,39885.0,84,Paul Gregutt,US
50.0,39898.0,87,Michael Schachner,Uruguay
18.0,40301.0,81,,US
57.0,40314.0,95,,US
100.0,40327.0,94,Roger Voss,Portugal
48.0,40340.0,93,Matt Kettmann,US
50.0,40353.0,92,Jim Gordon,US
85.0,40366.0,91,Kerin O’Keefe,Italy
18.0,40379.0,91,Paul Gregutt,US
15.0,40392.0,87,Jim Gordon,US
38.0,40405.0,87,Kerin O’Keefe,Italy
57.0,40418.0,92,,Italy
20.0,40431.0,92,Roger Voss,Portugal
15.0,40457.0,85,,Chile
62.0,40483.0,91,Sean P. Sullivan,US
30.0,40509.0,88,Paul Gregutt,US
32.0,40522.0,89,Michael Schachner,Spain
40.0,40535.0,89,Paul Gregutt,US
190.0,40548.0,89,,Italy
20.0,40561.0,90,Sean P. Sullivan,US
45.0,40574.0,90,Sean P. Sullivan,US
40.0,40587.0,90,Kerin O’Keefe,Italy
25.0,40600.0,90,Jim Gordon,US
38.0,40613.0,89,Carrie Dykes,US
18.0,40626.0,89,Kerin O’Keefe,Italy
80.0,40639.0,93,,US
16.0,40665.0,85,Michael Schachner,Chile
13.0,40678.0,85,Roger Voss,France
26.0,40691.0,87,Anna Lee C. Iijima,Lebanon
17.0,40704.0,86,Joe Czerwinski,New Zealand
75.0,40717.0,86,,US
7.0,40730.0,85,,Italy
20.0,40743.0,91,,US
29.0,40756.0,82,,US
14.0,40769.0,82,,US
16.0,40782.0,90,Roger Voss,France
24.0,40795.0,90,Kerin O’Keefe,Italy
20.0,40808.0,90,Sean P. Sullivan,US
19.0,40821.0,90,Roger Voss,France
30.0,40834.0,90,Joe Czerwinski,France
13.0,40847.0,87,Michael Schachner,Spain
32.0,40873.0,84,Roger Voss,France
7.0,40886.0,83,Michael Schachner,Spain
48.0,40899.0,90,,Italy
12.0,40925.0,83,Michael Schachner,Chile
29.0,40938.0,82,Paul Gregutt,US
11.0,40951.0,86,Roger Voss,Portugal
14.0,40964.0,86,,US
12.0,40977.0,86,Michael Schachner,Argentina
16.0,40990.0,86,Roger Voss,Austria
22.0,41003.0,86,Jim Gordon,US
14.0,41016.0,86,Roger Voss,France
45.0,41029.0,89,Kerin O’Keefe,Italy
17.0,41042.0,89,Michael Schachner,Chile
13.0,41055.0,87,Michael Schachner,Argentina
15.0,41068.0,87,Jim Gordon,US
26.0,41081.0,87,Alexander Peartree,US
20.0,41094.0,86,,Italy
16.0,41107.0,86,,Italy
35.0,41120.0,90,Sean P. Sullivan,US
50.0,41133.0,90,Michael Schachner,Chile
